date;heure;dept;ville;CP;adresse;adresse complete;carr;lieu_1_nomv;lieu_2_nomv;vehicule_1_cadmin;vehicule_1_lveh;vehicle_2_cadmin;vehicule_2_lveh;vehicule_3_cadmin;vehicule_3_lveh;usager_1_catu;usager_1_grav;usager_1_lveh;usager_2_catu;usager_2_grav;usager_2_lveh;usager_3_catu;usager_3_grav;usager_3_lveh;usager_4_catu;usager_4_grav;usager_4_lveh;wgs84
2013-12-11;23:20;75;Paris;75008;BOULEVARD DE COURCELLES;BOULEVARD DE COURCELLES;1_75108_3410;BOULEVARD DE COURCELLES;BOULEVARD MALESHERBES;Scoo50-125;A;;;;;Cond;BL;A;Piéton;Indem;A;Pass;BL;A;;;;48.879272, 2.303715
2012-04-09;03:30;75;Paris;75008;BOULEVARD DES BATIGNOLLE;BOULEVARD DES BATIGNOLLES;1_75108_4008;BOULEVARD DES BATIGNOLLES;RUE DE ROME;Scoo<=50;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.882213, 2.321654
2012-05-15;13:25;75;Paris;75008;COURS ALBERT 1ER;COURS ALBERT 1ER;;COURS ALBERT 1ER;;Bicy;A;;;;;Cond;BH;A;;;;;;;;;;48.864719, 2.306893
2013-10-15;08:15;75;Paris;75008;PLACE CHARLES DE GAULLE;PLACE CHARLES DE GAULLE;1_75108_2132;PLACE CHARLES DE GAULLE;AVENUE DES CHAMPS ELYSEES;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.873834, 2.295915
2012-11-09;19:15;75;Paris;75008;PLACE CHARLES DE GAULLE;PLACE CHARLES DE GAULLE;1_75108_2132;PLACE CHARLES DE GAULLE;AVENUE DES CHAMPS ELYSEES;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.873834, 2.295915
2013-05-21;09:30;75;Paris;75008;PLACE CLEMENCEAU;PLACE CLEMENCEAU;1_75108_3502;PLACE CLEMENCEAU;AVENUE WINSTON CHURCHILL;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;;48.867088, 2.313964
2012-03-28;15:10;75;Paris;75008;PLACE CLEMENCEAU;PLACE CLEMENCEAU;;PLACE CLEMENCEAU;;VU;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.867088, 2.313964
2013-09-04;19:30;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4128;PLACE DE LA CONCORDE;RUE ROYALE;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;;48.866989, 2.320839
2012-10-19;12:15;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4129;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;VL;A;Scoo>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.866989, 2.320839
2013-01-01;03:05;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4256;PLACE DE LA CONCORDE;RUE SAINT FLORENTIN;VL;A;;;;;Cond;BL;A;Pass;BL;A;;;;;;;48.866989, 2.320839
2013-09-06;07:30;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;;PLACE DE LA CONCORDE;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.866989, 2.320839
2013-10-04;14:12;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4128;PLACE DE LA CONCORDE;RUE ROYALE;VL;A;Moto50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.866989, 2.320839
2012-07-30;10:55;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;;PLACE DE LA CONCORDE;;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.866989, 2.320839
2012-05-15;09:45;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;;PLACE DE LA CONCORDE;;VU;A;Bicy;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.866989, 2.320839
2012-01-12;06:00;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_3956;PLACE DE LA CONCORDE;AVENUE DES CHAMPS ELYSEES;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;;48.866989, 2.320839
2013-05-07;15:00;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_3985;PLACE DE LA CONCORDE;PONT DE LA CONCORDE;Moto50-125;A;Cyclo;Z;;;Cond;BL;A;;;;;;;;;;48.866989, 2.320839
2012-06-18;10:05;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_3956;PLACE DE LA CONCORDE;AVENUE DES CHAMPS ELYSEES;Car;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.866989, 2.320839
2012-04-05;13:20;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4023;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.866989, 2.320839
2012-01-30;11:30;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4100;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;Car;A;VL;B;;;Cond;Indem;B;Pass;BL;B;Cond;Indem;A;;;;48.866989, 2.320839
2012-01-29;12:30;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4128;PLACE DE LA CONCORDE;RUE ROYALE;VL;A;Scoo50-125;B;Scoo50-125;C;Cond;BL;C;Cond;BL;B;Cond;BL;A;;;;48.866989, 2.320839
2012-07-29;15:10;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;;PLACE DE LA CONCORDE;;Moto>125;A;;;;;Cond;BL;A;Pass;BL;A;Piéton;BH;A;;;;48.866989, 2.320839
2012-03-28;10:45;75;Paris;75008;PLACE DE LA CONCORDE;PLACE DE LA CONCORDE;1_75108_4128;PLACE DE LA CONCORDE;RUE ROYALE;VL;A;Moto>125;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.866989, 2.320839
2012-12-06;14:30;75;Paris;75008;PLACE DE LA MADELEINE;PLACE DE LA MADELEINE;;PLACE DE LA MADELEINE;;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.86941, 2.324495
2013-08-31;13:45;75;Paris;75008;PLACE DES TERNES;PLACE DES TERNES;1_75108_2313;PLACE DES TERNES;AVENUE DE WAGRAM;VL;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.87781, 2.298436
2013-01-08;21:00;75;Paris;75008;PLACE DU CANADA;PLACE DU CANADA;1_75108_3261;PLACE DU CANADA;COURS LA REINE;Bicy;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.864747, 2.310288
2012-03-20;12:15;75;Paris;75008;PLACE GABRIEL PERI;RUE DE ROME;1_75108_4317;RUE DE ROME;RUE DE LA PEPINIERE;Scoo>125;A;Bus;Z;;;Cond;BL;A;;;;;;;;;;48.877752, 2.322791
2012-10-28;03:25;75;Paris;75008;PONT DE L ALMA;PONT DE L ALMA;;PONT DE L ALMA;;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;;48.864806, 2.301613
2013-08-19;04:20;75;Paris;75008;ROND POINT CHAMPS ELYSEE;ROND POINT CHAMPS ELYSEES;1_75108_3249;ROND POINT CHAMPS ELYSEES;AVENUE FRANKLIN D ROOSEVELT;Bicy;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.869238, 2.31313
2013-07-14;13:30;75;Paris;75008;ROND POINT CHAMPS ELYSEE;ROND POINT CHAMPS ELYSEES;1_75108_3166;ROND POINT CHAMPS ELYSEES;AVENUE MONTAIGNE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.869238, 2.31313
2012-01-10;23:40;75;Paris;75008;ROND POINT CHAMPS ELYSEE;AVENUE DES CHAMPS ELYSEES;1_75108_3244;AVENUE DES CHAMPS ELYSEES;AVENUE MONTAIGNE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.871269, 2.302862
2012-10-17;06:20;75;Paris;75008;ROND POINT CHAMPS ELYSEE;ROND POINT CHAMPS ELYSEES;1_75108_3156;ROND POINT CHAMPS ELYSEES;AVENUE DES CHAMPS ELYSEES;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.869238, 2.31313
2012-09-09;23:15;75;Paris;75008;ROND POINT CHAMPS ELYSEE;AVENUE DES CHAMPS ELYSEES;1_75108_3244;AVENUE DES CHAMPS ELYSEES;AVENUE MATIGNON;Scoo>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.871269, 2.302862
2013-01-29;19:00;75;Paris;75008;RUE D ASTORG;RUE D ASTORG;1_75108_3923;RUE D ASTORG;RUE ROQUEPINE;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;Piéton;BL;B;;;;48.873194, 2.319522
2013-12-21;14:45;75;Paris;75008;RUE DE LONDRES;RUE DE LONDRES;;RUE DE LONDRES;;VL;A;VL;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;B;;;;48.878404, 2.325241
2012-12-27;23:20;75;Paris;75008;RUE DE MARIGNAN;RUE DE MARIGNAN;;RUE DE MARIGNAN;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.868639, 2.306364
2013-11-02;17:10;75;Paris;75008;RUE DE MIROMESNIL;RUE DE MIROMESNIL;1_75108_3632;RUE DE MIROMESNIL;RUE DE LABORDE;Bicy;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.876195, 2.315722
2013-12-04;01:00;75;Paris;75008;RUE DE ROME;RUE DE ROME;1_75108_4317;RUE DE ROME;RUE DU ROCHER;Bicy;A;Bicy;B;Scoo50-125;Z;Cond;BL;A;Cond;BL;B;;;;;;;48.877752, 2.322791
2013-08-07;20:30;75;Paris;75008;RUE DE VIENNE;RUE DE VIENNE;1_75108_4224;RUE DE VIENNE;PLACE DE L EUROPE;Moto>125;A;;;;;Cond;BL;A;Piéton;BL;A;;;;;;;48.877531, 2.322207
2013-01-08;02:10;75;Paris;75008;RUE PASQUIER;RUE PASQUIER;1_75108_4215;RUE PASQUIER;RUE CHAUVEAU LAGARDE;Moto>125;A;Moto50-125;B;;;Cond;BH;A;Pass;BH;A;Cond;Tué;B;;;;48.873002, 2.323555
2012-11-28;17:15;75;Paris;75008;RUE PASQUIER;RUE PASQUIER;;RUE PASQUIER;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.873002, 2.323555
2013-11-04;16:45;75;Paris;75008;RUE ROYALE;RUE ROYALE;1_75108_4128;RUE ROYALE;PLACE DE LA CONCORDE;Bus;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.867977, 2.322982
2013-04-19;17:30;75;Paris;75008;SOU COURS LA REINE;SOUTERRAIN COURS LA REINE;;SOUTERRAIN COURS LA REINE;;VL;A;VL;B;VL;C;Cond;BL;A;Cond;BL;B;Cond;Indem;C;Cond;Indem;D;48.877495, 2.317588
2012-08-06;14:05;75;Paris;75008;SOUTERRAIN ALMA;SOUTERRAIN ALMA;;SOUTERRAIN ALMA;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.877495, 2.317588
2012-09-26;16:45;75;Paris;75008;SOUTERRAIN CONCORDE;SOUTERRAIN CONCORDE;;SOUTERRAIN CONCORDE;;Scoo50-125;A;VL;B;VL;C;Cond;BH;A;Cond;Indem;B;Cond;Indem;C;;;;48.877495, 2.317588
2012-06-12;09:40;75;Paris;75008;SOUTERRAIN CONCORDE;SOUTERRAIN CONCORDE;;SOUTERRAIN CONCORDE;;Scoo50-125;A;VL;Z;;;Cond;BL;A;Pass;BL;A;;;;;;;48.877495, 2.317588
2012-04-07;15:45;75;Paris;75008;SOUTERRAIN CRS LA REINE;SOUTERRAIN COURS LA REINE;;SOUTERRAIN COURS LA REINE;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.877495, 2.317588
2013-11-18;10:20;75;Paris;75008;VOIE GEORGES POMPIDOU;COURS ALBERT 1ER;;COURS ALBERT 1ER;;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;;48.864719, 2.306893
2013-06-18;15:00;75;Paris;75009;0, RUE DU FAUBOURG MONTM;0, RUE DU FAUBOURG MONTMARTRE;1_75109_6111;RUE DU FAUBOURG MONTMARTRE;RUE DE PROVENCE;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.873503, 2.342899
2013-07-19;21:42;75;Paris;75009;1, PLACE D ESTIENNE D OR;1, PLACE D ESTIENNE D ORVES;1_75109_4965;PLACE D ESTIENNE D ORVES;RUE DE LONDRES;Moto>125;A;Bicy;Z;;;Cond;BL;A;;;;;;;;;;48.876517, 2.330758
2012-05-03;21:45;75;Paris;75009;1, PLACE DE L OPERA;1, PLACE DE L OPERA;1_75109_5106;PLACE DE L OPERA;BOULEVARD DES CAPUCINES;VL;A;Cyclo;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.871095, 2.332116
2013-04-17;12:57;75;Paris;75009;1, RUE AUBER;1, RUE AUBER;1_75109_4913;RUE AUBER;PLACE CHARLES GARNIER;Scoo>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871382, 2.331217
2013-11-15;13:40;75;Paris;75009;1, RUE JEAN BAPTISTE PIG;1, RUE PIGALLE;1_75109_5048;RUE PIGALLE;RUE BLANCHE;Cyclo;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.88007, 2.334326
2012-09-09;15:55;75;Paris;75009;2, RUE D AMSTERDAM;2, RUE D AMSTERDAM;1_75109_4582;RUE D AMSTERDAM;RUE SAINT LAZARE;Bicy;A;;;;;Cond;BL;A;;;;;;;;;;48.875793, 2.326954
2012-12-15;20:45;75;Paris;75009;2, BOULEVARD DE LA MADEL;2, BOULEVARD DE LA MADELEINE;1_75109_4687;BOULEVARD DE LA MADELEINE;RUE DE CAUMARTIN;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.86998, 2.32799
2012-01-05;20:15;75;Paris;75009;2, BOULEVARD HAUSSMANN;2, BOULEVARD HAUSSMANN;1_75109_5857;BOULEVARD HAUSSMANN;BOULEVARD DES ITALIENS;Bicy;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.872184, 2.33976
2013-01-30;18:20;75;Paris;75009;2, RUE BERGERE;2, RUE BERGERE;1_75109_6817;RUE BERGERE;RUE DU FAUBOURG POISSONNIERE;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.872076, 2.347901
2012-12-24;19:30;75;Paris;75009;3, RUE DE CLICHY;3, RUE DE CLICHY;1_75109_4945;RUE DE CLICHY;PLACE D ESTIENNE D ORVES;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.880038, 2.329031
2013-08-03;17:00;75;Paris;75009;3, PLACE DE L OPERA;3, PLACE DE L OPERA;1_75109_5106;PLACE DE L OPERA;BOULEVARD DES CAPUCINES;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871095, 2.332116
2012-01-23;14:40;75;Paris;75009;3, RUE GEOFFROY MARIE;3, RUE GEOFFROY MARIE;;RUE GEOFFROY MARIE;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.873302, 2.343364
2012-11-30;19:15;75;Paris;75009;4, PLACE DE CLICHY;4, PLACE DE CLICHY;;PLACE DE CLICHY;;VL;A;;;;;Piéton;BL;A;Cond;BL;A;;;;;;;48.88338, 2.327906
2012-04-14;00:01;75;Paris;75009;4, RUE HALEVY;4, RUE HALEVY;1_75109_5086;RUE HALEVY;PLACE DE L OPERA;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871368, 2.332626
2013-12-02;19:35;75;Paris;75009;4, RUE DU FAUBOURG MONTM;4, RUE DU FAUBOURG MONTMARTRE;;RUE DU FAUBOURG MONTMARTRE;;Bicy;A;;;;;Cond;BL;A;;;;;;;;;;48.871733, 2.343249
2012-07-31;07:30;75;Paris;75009;5, RUE AUBER;5, RUE AUBER;1_75109_4947;RUE AUBER;PLACE CHARLES GARNIER;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;;48.871809, 2.330205
2013-01-17;16:48;75;Paris;75009;5, RUE ROUGEMONT;5, RUE ROUGEMONT;;RUE ROUGEMONT;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871525, 2.345767
2013-09-14;20:20;75;Paris;75009;5, RUE DU CONSERVATOIRE;5, RUE DU CONSERVATOIRE;1_75109_6674;RUE DU CONSERVATOIRE;RUE SAINTE CECILE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.872629, 2.346733
2012-01-18;08:15;75;Paris;75009;6, RUE D AMSTERDAM;6, RUE D AMSTERDAM;;RUE D AMSTERDAM;;Scoo<=50;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.876039, 2.326963
2012-03-23;15:25;75;Paris;75009;6, RUE DE TREVISE;6, RUE DE TREVISE;1_75109_6443;RUE DE TREVISE;RUE DE MONTYON;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.872897, 2.345153
2012-02-03;07:40;75;Paris;75009;8, BOULEVARD DE LA MADEL;8, BOULEVARD DE LA MADELEINE;;BOULEVARD DE LA MADELEINE;;Bicy;A;VU;Z;;;Cond;BL;A;;;;;;;;;;48.869959, 2.326818
2012-03-27;17:00;75;Paris;75009;8, BOULEVARD DES CAPUCI;8, BOULEVARD DES CAPUCINES;1_75109_5106;BOULEVARD DES CAPUCINES;PLACE DE L OPERA;Cyclo;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.870932, 2.332937
2012-03-12;21:30;75;Paris;75009;9, RUE AUBER;9, RUE AUBER;1_75109_4860;RUE AUBER;RUE BOUDREAU;VL;A;VL;B;;;Cond;Indem;A;Pass;BL;B;Cond;Indem;B;;;;48.872389, 2.329254
2012-03-02;22:05;75;Paris;75009;12, RUE HALEVY;12, RUE HALEVY;1_75109_5138;RUE HALEVY;PLACE JACQUES ROUCHE;Scoo<=50;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.872328, 2.333119
2013-08-30;10:40;75;Paris;75009;13, RUE DE MOGADOR;13, RUE DE MOGADOR;1_75109_4992;RUE DE MOGADOR;RUE DE PROVENCE;Moto>125;A;VU;B;Scoo<=50;C;Cond;Indem;A;Cond;Indem;B;Cond;BL;C;;;;48.874183, 2.331213
2012-07-28;19:00;75;Paris;75009;13, RUE DUPERRE;13, RUE DUPERRE;1_75109_5391;RUE DUPERRE;PASSAGE COLLIN;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.881988, 2.335665
2013-06-21;19:42;75;Paris;75009;13, RUE DE CHATEAUDUN;13, RUE DE CHATEAUDUN;1_75109_5884;RUE DE CHATEAUDUN;RUE DU FAUBOURG MONTMARTRE;VU;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.875773, 2.340205
2013-03-13;18:08;75;Paris;75009;13, RUE DE MONTYON;13, RUE DE MONTYON;;RUE DE MONTYON;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.87305, 2.343746
2013-10-24;08:35;75;Paris;75009;15, RUE SAINT LAZARE;15, RUE SAINT LAZARE;1_75109_5553;RUE SAINT LAZARE;RUE SAINT GEORGES;Bicy;A;Moto50-125;B;;;Cond;BL;A;Cond;BL;B;;;;;;;48.876682, 2.337325
2013-05-24;22:00;75;Paris;75009;15, BOULEVARD DE CLICHY;15, BOULEVARD DE CLICHY;1_75109_5613;BOULEVARD DE CLICHY;PLACE PIGALLE;Moto50-125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.882108, 2.337837
2013-10-29;09:30;75;Paris;75009;15, RUE DE CHATEAUDUN;15, RUE DE CHATEAUDUN;1_75109_5844;RUE DE CHATEAUDUN;PLACE KOSSUTH;VL;A;Moto50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.875817, 2.339516
2013-08-13;08:30;75;Paris;75009;15, RUE LA FAYETTE;15, RUE LA FAYETTE;1_75109_5471;RUE LA FAYETTE;RUE PILLET WILL;VU;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.873966, 2.336227
2013-01-25;15:20;75;Paris;75009;16, RUE DE MOGADOR;16, RUE DE MOGADOR;1_75109_4992;RUE DE MOGADOR;RUE DE PROVENCE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.874235, 2.331363
2013-11-20;11:40;75;Paris;75009;17, RUE D AUMALE;17, RUE D AUMALE;1_75109_5574;RUE D AUMALE;RUE SAINT GEORGES;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.878137, 2.335859
2012-11-09;19:30;75;Paris;75009;17, RUE VICTOR MASSE;17, RUE VICTOR MASSE;;RUE VICTOR MASSE;;Moto>125;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.880675, 2.338684
2013-03-30;23:40;75;Paris;75009;18, RUE CLAUZEL;18, RUE CLAUZEL;;RUE CLAUZEL;;Cyclo;A;;;;;Cond;Indem;A;Pass;BL;A;;;;;;;48.879265, 2.338047
2012-11-19;16:30;75;Paris;75009;18, RUE LE PELETIER;18, RUE LE PELETIER;1_75109_5728;RUE LE PELETIER;RUE ROSSINI;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.873322, 2.338867
2012-06-23;00:05;75;Paris;75009;18, RUE LE PELETIER;18, RUE LE PELETIER;1_75109_5728;RUE LE PELETIER;RUE ROSSINI;Cyclo;A;;;;;Cond;BL;A;Pass;BL;A;;;;;;;48.873322, 2.338867
2012-02-22;12:30;75;Paris;75009;19, RUE SCRIBE;19, RUE SCRIBE;1_75109_4979;RUE SCRIBE;PLACE DIAGHILEV;Moto>125;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.873043, 2.330792
2013-06-18;15:54;75;Paris;75009;20, RUE DE MOGADOR;20, RUE DE MOGADOR;1_75109_4995;RUE DE MOGADOR;RUE JOUBERT;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.874769, 2.331472
2013-11-07;05:52;75;Paris;75009;20, RUE DE MOGADOR;20, RUE DE MOGADOR;1_75109_4995;RUE DE MOGADOR;RUE JOUBERT;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.874769, 2.331472
2012-09-28;13:40;75;Paris;75009;21, RUE DU FAUBOURG POIS;21, RUE DU FAUBOURG POISSONNIERE;1_75110_6930;RUE DU FAUBOURG POISSONNIERE;RUE D ENGHIEN;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.87249, 2.347789
2013-04-15;08:50;75;Paris;75009;21, RUE DU FAUBOURG MONT;21, RUE DU FAUBOURG MONTMARTRE;1_75109_6215;RUE DU FAUBOURG MONTMARTRE;RUE DE LA GRANGE BATELIERE;Moto>125;A;Moto>125;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.873124, 2.342925
2012-12-21;17:00;75;Paris;75009;23, RUE DE LA ROCHEFOUCA;23, RUE D AUMALE;1_75109_5286;RUE D AUMALE;RUE DE LA ROCHEFOUCAULD;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.878405, 2.335082
2012-01-17;18:46;75;Paris;75009;23, BOULEVARD DE CLICHY;23, BOULEVARD DE CLICHY;;BOULEVARD DE CLICHY;;Cyclo;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.882447, 2.336371
2013-05-23;14:25;75;Paris;75009;29, RUE DROUOT;29, RUE DROUOT;1_75109_5959;RUE DROUOT;RUE LA FAYETTE;Bus;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.874876, 2.340796
2012-02-17;18:10;75;Paris;75009;29, BOULEVARD HAUSSMANN;29, BOULEVARD HAUSSMANN;;BOULEVARD HAUSSMANN;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.872941, 2.332228
2013-11-10;10:55;75;Paris;75009;29, BOULEVARD HAUSSMANN;29, BOULEVARD HAUSSMANN;;BOULEVARD HAUSSMANN;;VL;A;Scoo<=50;B;;;Cond;BL;A;Cond;BL;B;;;;;;;48.872941, 2.332228
2012-11-29;01:57;75;Paris;75009;29, RUE DE CHATEAUDUN;29, RUE DE CHATEAUDUN;1_75109_5554;RUE DE CHATEAUDUN;RUE SAINT GEORGES;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.876016, 2.337119
2013-10-26;14:55;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865871, 2.313797
2013-03-22;23:15;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;1_75108_3492;AVENUE WINSTON CHURCHILL;COURS LA REINE;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865871, 2.313797
2012-12-12;12:30;75;Paris;75008;AVENUE WINSTON CHURCHILL;ALLEE MARCEL PROUST;1_75108_3499;ALLEE MARCEL PROUST;AVENUE DES CHAMPS ELYSEES;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.86774, 2.316622
2012-03-13;14:40;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;1_75108_3502;AVENUE WINSTON CHURCHILL;PLACE CLEMENCEAU;VL;A;Scoo>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865871, 2.313797
2012-12-18;10:45;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865871, 2.313797
2013-07-08;02:30;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.865871, 2.313797
2013-04-10;22:15;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;1_75108_3502;AVENUE WINSTON CHURCHILL;PLACE CLEMENCEAU;VL;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.865871, 2.313797
2012-11-29;08:05;75;Paris;75008;AVENUE WINSTON CHURCHILL;AVENUE WINSTON CHURCHILL;;AVENUE WINSTON CHURCHILL;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.865871, 2.313797
2013-02-14;14:15;75;Paris;75008;BOULEVARD DE COURCELLES;BOULEVARD DE COURCELLES;1_75108_2736;BOULEVARD DE COURCELLES;RUE DE COURCELLES;Scoo50-125;A;VL;B;;;Cond;Indem;A;Pass;BL;A;Cond;Indem;B;;;;48.879272, 2.303715
2012-03-15;10:00;75;Paris;75008;BOULEVARD DE COURCELLES;BOULEVARD DE COURCELLES;;BOULEVARD DE COURCELLES;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.879272, 2.303715
